BatchId;PDatTime;ProcessTime;AG2100;AG2100;AG2100;AG2100;DPRESS;DPRESS;DPRESS;DPRESS;F_PERM;P2500;P2500;P2500;P2500;P3000;P3000;P3000;P3000;P3000_T;PIR2600;PIR2700;PIRC2500;PIRC2500;PIRC2500;PIRC2500;QIR2000;QIR2100;TIR2100;TMP;WIR2700;WIRC2100;WIRC2100;WIRC2100;WIRC2100
20250324 50E15 DN 570 UF1;3/24/2025 12:44:18 PM;0.139855555555556;200;200;1;20;1.071;0;0;-1;10.57;10;10;10;1;100;0;0;0;0;1.0915;-0.175;0;1.99;1.9165;0;0;0;22.23;2.051;88.198824;201.1;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:44:23 PM;0.141247222222222;200;200;1;20;1.1275;0;0;-1;10.57;10;10;10;1;100;0;0;0;0;1.1615;-0.1735;0;2.1035;1.9165;0;0;0;22.23;2.1605;88.798816;200.4;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:44:28 PM;0.142638888888889;200;200;1;20;1.017;0;0;-1;10.57;10;10;10;1;100;0;0;0;0;1.1735;-0.174;0;2.03;1.9165;0;0;0;22.245;2.124;90.073799;199.2;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:44:33 PM;0.144030555555556;200;200;1;20;1.1795;0;0;-1;10.57;10;10;10;1;100;0;0;0;0;1.117;-0.173;0;2.1115;1.9165;0;0;0;22.23;2.142;90.898788;198.4;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:44:38 PM;0.145425;200;200;1;20;1.1215;0;0;-1;10.29;10;10;10;1;100;0;0;0;0;1.2;-0.1715;0;2.1295;1.9165;0;0;0;22.245;2.2125;91.798776;197.6;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:44:43 PM;0.146813888888889;200;200;1;20;1.006;0;0;-1;10.29;10;10;10;1;100;0;0;0;0;1.169;-0.177;0;1.993;1.9165;0;0;0;22.215;2.1125;92.923761;196.5;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:44:49 PM;0.148208333333333;200;200;1;20;1.01;0;0;-1;10.29;10;10;10;1;100;0;0;0;0;1.1385;-0.1765;0;1.973;1.9165;0;0;0;22.2;2.088;93.823749;195.7;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:44:54 PM;0.1496;200;200;1;20;1.007;0;0;-1;10.29;10;10;10;1;100;0;0;0;0;1.13;-0.175;0;1.965;1.9165;0;0;0;22.2;2.06;94.49874;194.9;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:44:59 PM;0.150988888888889;200;200;1;20;1.229;0;0;-1;10.29;10;10;10;1;100;0;0;0;0;1.14;-0.1725;0;2.15;1.9165;0;0;0;22.185;2.1905;95.398728;194;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:45:04 PM;0.152383333333333;200;200;1;20;1.013;0;0;-1;10.29;10;10;10;1;100;0;0;0;0;1.1575;-0.174;0;2.014;1.9165;0;0;0;22.185;2.094;96.373715;193;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:45:09 PM;0.153775;200;200;1;20;1.126;0;0;-1;10.29;10;10;10;1;100;0;0;0;0;1.114;-0.175;0;2.035;1.9165;0;0;0;22.185;2.1055;97.273703;192.1;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:45:14 PM;0.155166666666667;200;200;1;20;1.126;0;0;-1;10.29;10;10;10;1;100;0;0;0;0;1.114;-0.175;0;2.035;1.9165;0;0;0;22.185;2.1055;97.273703;192.1;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:45:19 PM;0.156558333333333;200;200;1;20;0.979;0;0;-1;10.29;10;10;10;1;100;0;0;0;0;1.14;-0.1755;0;1.9785;1.9165;0;0;0;22.17;2.0635;98.098692;191.3;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:45:24 PM;0.15795;200;200;1;20;1.021;0;0;-1;10.29;10;10;10;1;100;0;0;0;0;1.1275;-0.176;0;1.968;1.9165;0;0;0;22.17;2.0665;99.223677;190.3;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:45:29 PM;0.159341666666667;200;200;1;20;1.075;0;0;-1;10.29;10;10;10;1;100;0;0;0;0;1.141;-0.175;0;2.0545;1.9165;0;0;0;22.155;2.1175;99.898668;189.5;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:45:34 PM;0.160733333333333;200;200;1;20;0.999;0;0;-1;10.29;10;10;10;1;100;0;0;0;0;1.176;-0.1745;0;2.004;1.9165;0;0;0;22.125;2.126;100.798656;188.7;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:45:39 PM;0.162125;200;200;1;20;1.0825;0;0;-1;10.29;10;10;10;1;100;0;0;0;0;1.1405;-0.1755;0;2.0525;1.9165;0;0;0;22.11;2.126;101.773643;187.6;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:45:44 PM;0.163513888888889;200;200;1;20;1.01;0;0;-1;10.29;10;10;10;1;100;0;0;0;0;1.139;-0.1745;0;2.0005;1.9165;0;0;0;22.125;2.074;102.673631;186.8;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:45:49 PM;0.164905555555556;200;200;1;20;1.143;0;0;-1;10.29;10;10;10;1;100;0;0;0;0;1.1175;-0.1735;0;2.0525;1.9165;0;0;0;22.095;2.1255;103.49862;185.9;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:45:54 PM;0.166297222222222;200;200;1;20;1.172;0;0;-1;10.29;10;10;10;1;100;0;0;0;0;1.163;-0.1725;0;2.1435;1.9165;0;0;0;22.08;2.183;104.623605;185;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:45:59 PM;0.167691666666667;200;200;1;20;1.0285;0;0;-1;10.29;10;10;10;1;100;0;0;0;0;1.148;-0.175;0;1.992;1.9165;0;0;0;22.08;2.1;105.523593;184.1;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:46:04 PM;0.169083333333333;200;200;1;20;1.048;0;0;-1;10.29;10;10;10;1;100;0;0;0;0;1.157;-0.177;0;2.0145;1.9165;0;0;0;22.065;2.124;106.423581;183.3;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:46:09 PM;0.170475;200;200;1;20;0.987;0;0;-1;10.29;10;10;10;1;100;0;0;0;0;1.168;-0.1755;0;1.9855;1.9165;0;0;0;22.035;2.1115;107.098572;182.4;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:46:14 PM;0.171866666666667;200;200;1;20;1.1765;0;0;-1;10.29;10;10;10;1;100;0;0;0;0;1.1495;-0.1735;0;2.1135;1.9165;0;0;0;22.035;2.17;108.073559;181.4;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:46:19 PM;0.173258333333333;200;200;1;20;1.0115;0;0;-1;10.29;10;10;10;1;100;0;0;0;0;1.1355;-0.1755;0;2.0005;1.9165;0;0;0;22.02;2.0755;108.898548;180.6;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:46:24 PM;0.174647222222222;200;200;1;20;1.083;0;0;-1;10;10;10;10;1;100;0;0;0;0;1.1545;-0.174;0;2.05;1.9165;0;0;0;22.005;2.126;109.798536;179.7;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:46:29 PM;0.176038888888889;200;200;1;20;1.1805;0;0;-1;10;10;10;10;1;100;0;0;0;0;1.155;-0.174;0;2.1245;1.9165;0;0;0;21.99;2.186;110.698524;178.8;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:46:34 PM;0.177430555555556;200;200;1;20;1.0425;0;0;-1;10;10;10;10;1;100;0;0;0;0;1.1785;-0.174;0;2.042;1.9165;0;0;0;21.99;2.15;111.523513;177.9;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:46:39 PM;0.178822222222222;200;200;1;20;1.1315;0;0;-1;10;10;10;10;1;100;0;0;0;0;1.1395;-0.175;0;2.0655;1.9165;0;0;0;21.99;2.139;112.423501;177.1;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:46:44 PM;0.180211111111111;200;200;1;20;1.1315;0;0;-1;10;10;10;10;1;100;0;0;0;0;1.1395;-0.175;0;2.0655;1.9165;0;0;0;21.99;2.139;112.423501;177.1;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:46:49 PM;0.181602777777778;200;200;1;20;0.9515;0;0;-1;9.71;10;10;10;1;100;0;0;0;0;1.147;-0.178;0;1.9325;1.9165;0;0;0;21.975;2.071;113.473487;176.1;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:46:54 PM;0.182994444444444;200;200;1;20;1.0815;0;0;-1;9.71;10;10;10;1;100;0;0;0;0;1.1635;-0.175;0;2.056;1.9165;0;0;0;21.96;2.1385;114.373475;175.1;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:46:59 PM;0.184386111111111;200;200;1;20;1.1155;0;0;-1;9.71;10;10;10;1;100;0;0;0;0;1.142;-0.175;0;2.061;1.9165;0;0;0;21.96;2.141;115.123465;174.4;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:47:04 PM;0.185775;200;200;1;20;0.9885;0;0;-1;9.71;10;10;10;1;100;0;0;0;0;1.1525;-0.175;0;1.988;1.9165;0;0;0;21.93;2.086;116.098452;173.4;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:47:09 PM;0.187166666666667;200;200;1;20;1.155;0;0;-1;10.57;10;10;10;1;100;0;0;0;0;1.1465;-0.174;0;2.118;1.9165;0;0;0;21.93;2.1675;116.99844;172.6;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:47:14 PM;0.188558333333333;200;200;1;20;0.989;0;0;-1;10.57;10;10;10;1;100;0;0;0;0;1.147;-0.176;0;1.968;1.9165;0;0;0;21.93;2.0765;117.898428;171.7;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:47:19 PM;0.18995;200;200;1;20;1.1115;0;0;-1;10.57;10;10;10;1;100;0;0;0;0;1.1375;-0.174;0;2.0695;1.9165;0;0;0;21.915;2.1255;118.873415;170.8;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:47:24 PM;0.191338888888889;200;200;1;20;1.1935;0;0;-1;10.57;10;10;10;1;100;0;0;0;0;1.1615;-0.172;0;2.177;1.9165;0;0;0;21.915;2.195;119.698404;170;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:47:29 PM;0.192733333333333;200;200;1;20;1.033;0;0;-1;10;10;10;10;1;100;0;0;0;0;1.1575;-0.1745;0;2.013;1.9165;0;0;0;21.915;2.1215;120.598392;169.1;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:47:34 PM;0.194125;200;200;1;20;1.237;0;0;-1;10;10;10;10;1;100;0;0;0;0;1.152;-0.172;0;2.195;1.9165;0;0;0;21.9;2.2115;121.423381;168.3;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:47:39 PM;0.195513888888889;200;200;1;20;1.0435;0;0;-1;10;10;10;10;1;100;0;0;0;0;1.1645;-0.174;0;2.028;1.9165;0;0;0;21.915;2.123;122.323369;167.2;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:47:44 PM;0.196902777777778;200;200;1;20;1.095;0;0;-1;10;10;10;10;1;100;0;0;0;0;1.1475;-0.175;0;2.064;1.9165;0;0;0;21.915;2.141;123.223357;166.4;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:47:49 PM;0.198294444444444;200;200;1;20;1.0735;0;0;-1;9.71;10;10;10;1;100;0;0;0;0;1.1595;-0.175;0;2.047;1.9165;0;0;0;21.915;2.143;123.973347;165.6;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:47:54 PM;0.199686111111111;200;200;1;20;1.0815;0;0;-1;9.71;10;10;10;1;100;0;0;0;0;1.1425;-0.1745;0;2.0375;1.9165;0;0;0;21.9;2.1115;125.098332;164.6;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:47:59 PM;0.201077777777778;200;200;1;20;1.144;0;0;-1;9.71;10;10;10;1;100;0;0;0;0;1.155;-0.1755;0;2.0965;1.9165;0;0;0;21.9;2.17;125.773323;163.8;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:48:04 PM;0.202469444444444;200;200;1;20;1.037;0;0;-1;9.71;10;10;10;1;100;0;0;0;0;1.148;-0.174;0;2.0235;1.9165;0;0;0;21.885;2.095;126.598312;162.9;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:48:09 PM;0.203858333333333;200;200;1;20;1.037;0;0;-1;9.71;10;10;10;1;100;0;0;0;0;1.148;-0.174;0;2.0235;1.9165;0;0;0;21.885;2.095;126.598312;162.9;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:48:14 PM;0.205252777777778;200;200;1;20;1.1595;0;0;-1;10;10;10;10;1;100;0;0;0;0;1.1475;-0.1745;0;2.118;1.9165;0;0;0;21.885;2.162;127.573299;162;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:48:19 PM;0.206641666666667;200;200;1;20;1.0795;0;0;-1;10;10;10;10;1;100;0;0;0;0;1.166;-0.1735;0;2.088;1.9165;0;0;0;21.9;2.142;128.398288;161.2;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:48:24 PM;0.208033333333333;200;200;1;20;1.1145;0;0;-1;10;10;10;10;1;100;0;0;0;0;1.141;-0.1745;0;2.0595;1.9165;0;0;0;21.885;2.128;129.298276;160.4;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:48:29 PM;0.209425;200;200;1;20;1.132;0;0;-1;10;10;10;10;1;100;0;0;0;0;1.16;-0.175;0;2.108;1.9165;0;0;0;21.915;2.176;130.273263;159.4;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:48:34 PM;0.210816666666667;200;200;1;20;1.0635;0;0;-1;10;10;10;10;1;100;0;0;0;0;1.17;-0.1735;0;2.0595;1.9165;0;0;0;21.9;2.1335;131.098252;158.5;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:48:39 PM;0.212205555555556;200;200;1;20;1.297;0;0;-1;10;10;10;10;1;100;0;0;0;0;1.159;-0.172;0;2.2295;1.9165;0;0;0;21.9;2.2545;131.923241;157.7;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:48:44 PM;0.213597222222222;200;200;1;20;1.0505;0;0;-1;10;10;10;10;1;100;0;0;0;0;1.1725;-0.1745;0;2.0645;1.9165;0;0;0;21.9;2.1455;132.823229;156.7;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:48:49 PM;0.214991666666667;200;200;1;20;1.0965;0;0;-1;10;10;10;10;1;100;0;0;0;0;1.1595;-0.176;0;2.051;1.9165;0;0;0;21.9;2.1555;133.723217;155.9;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:48:54 PM;0.216380555555556;200;200;1;20;1.1655;0;0;-1;9.71;10;10;10;1;100;0;0;0;0;1.1705;-0.174;0;2.131;1.9165;0;0;0;21.9;2.1995;134.398208;155;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:48:59 PM;0.217769444444444;200;200;1;20;1.0755;0;0;-1;9.71;10;10;10;1;100;0;0;0;0;1.2005;-0.174;0;2.082;1.9165;0;0;0;21.915;2.186;135.298196;154.3;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:49:04 PM;0.219158333333333;200;200;1;20;1.154;0;0;-1;9.71;10;10;10;1;100;0;0;0;0;1.177;-0.175;0;2.1215;1.9165;0;0;0;21.915;2.2;136.423181;153.3;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:49:09 PM;0.22055;200;200;1;20;1.0575;0;0;-1;9.71;10;10;10;1;100;0;0;0;0;1.157;-0.174;0;2.0315;1.9165;0;0;0;21.9;2.121;137.098172;152.4;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:49:14 PM;0.221941666666667;200;200;1;20;1.1225;0;0;-1;9.71;10;10;10;1;100;0;0;0;0;1.1795;-0.175;0;2.1175;1.9165;0;0;0;21.9;2.1925;137.99816;151.7;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:49:19 PM;0.223333333333333;200;200;1;20;1.1535;0;0;-1;9.71;10;10;10;1;100;0;0;0;0;1.06;-0.1745;0;2.007;1.9165;0;0;0;21.9;2.059;138.898148;150.8;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:49:24 PM;0.224725;200;200;1;20;1.1005;0;0;-1;9.71;10;10;10;1;100;0;0;0;0;0.9945;-0.175;0;1.8905;1.9165;0;0;0;21.9;1.955;139.723137;150;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:49:29 PM;0.226113888888889;200;200;1;20;1.252;0;0;-1;9.71;10;10;10;1;100;0;0;0;0;1.044;-0.173;0;2.0905;1.9165;0;0;0;21.915;2.094;140.623125;149.2;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:49:34 PM;0.227502777777778;200;200;1;20;1.0025;0;0;-1;10;10;10;10;1;100;0;0;0;0;1.0085;-0.1755;0;1.857;1.9165;0;0;0;21.9;1.922;141.598112;148.2;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:49:39 PM;0.228897222222222;200;200;1;20;1.0025;0;0;-1;10;10;10;10;1;100;0;0;0;0;1.0085;-0.1755;0;1.857;1.9165;0;0;0;21.9;1.922;141.598112;148.2;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:49:44 PM;0.230288888888889;200;200;1;20;1.139;0;0;-1;10;10;10;10;1;100;0;0;0;0;1.0335;-0.1755;0;1.991;1.9165;0;0;0;21.915;2.026;142.273103;147.4;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:49:49 PM;0.231680555555556;200;200;1;20;1.175;0;0;-1;10;10;10;10;1;100;0;0;0;0;1.0735;-0.1725;0;2.0455;1.9165;0;0;0;21.9;2.088;143.173091;146.5;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:49:54 PM;0.233072222222222;200;200;1;20;1.132;0;0;-1;10;10;10;10;1;100;0;0;0;0;1.039;-0.175;0;1.987;1.9165;0;0;0;21.885;2.018;143.923081;145.7;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:49:59 PM;0.234463888888889;200;200;1;20;1.2025;0;0;-1;9.43;10;10;10;1;100;0;0;0;0;1.0565;-0.174;0;2.049;1.9165;0;0;0;21.9;2.081;144.898068;144.7;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:50:04 PM;0.235855555555556;200;200;1;20;1.117;0;0;-1;9.43;10;10;10;1;100;0;0;0;0;1.0775;-0.1735;0;2.0165;1.9165;0;0;0;21.93;2.0575;145.723057;143.9;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:50:09 PM;0.237247222222222;200;200;1;20;1.172;0;0;-1;9.43;10;10;10;1;100;0;0;0;0;1.024;-0.1755;0;1.992;1.9165;0;0;0;21.93;2.033;146.623045;143.2;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:50:14 PM;0.238636111111111;200;200;1;20;1.0545;0;0;-1;9.71;10;10;10;1;100;0;0;0;0;1.0405;-0.175;0;1.913;1.9165;0;0;0;21.93;1.991;147.598032;142.3;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:50:19 PM;0.240030555555556;200;200;1;20;1.149;0;0;-1;9.71;10;10;10;1;100;0;0;0;0;1.0225;-0.1755;0;1.96;1.9165;0;0;0;21.93;2.0175;148.423021;141.4;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:50:24 PM;0.241422222222222;200;200;1;20;1.1955;0;0;-1;9.71;10;10;10;1;100;0;0;0;0;1.0625;-0.173;0;2.081;1.9165;0;0;0;21.915;2.0775;149.173011;140.6;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:50:29 PM;0.242813888888889;200;200;1;20;1.1075;0;0;-1;9.71;10;10;10;1;100;0;0;0;0;1.043;-0.1745;0;1.9615;1.9165;0;0;0;21.93;2.005;150.222997;139.7;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:50:34 PM;0.244202777777778;200;200;1;20;1.0325;0;0;-1;10.29;10;10;10;1;100;0;0;0;0;1.0475;-0.178;0;1.9215;1.9165;0;0;0;21.93;1.989;151.122985;138.9;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:50:39 PM;0.245594444444444;200;200;1;20;0.5545;0;0;-1;10.29;10;0;0;0;100;0;0;0;0;0.3975;-0.175;0;0.821;1.9165;0;0;0;21.93;1.017;151.722977;138.6;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:50:44 PM;0.246986111111111;200;200;1;20;0.1585;0;0;-1;10.29;10;0;0;0;100;0;0;0;0;-0.1625;-0.1755;0;-0.04;1.9165;0;0;0;21.93;0.095;151.872975;139.8;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:50:49 PM;0.248377777777778;200;200;1;20;0.1495;0;0;-1;10.29;10;10;10;1;100;0;0;0;0;-0.1615;-0.1755;0;-0.00450000000000006;1.9165;0;0;0;21.945;0.0905;151.872975;138.6;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:50:54 PM;0.249769444444444;200;200;1;20;1.852;0;0;-1;2.86;10;10;10;1;100;0;0;0;0;-0.151;-0.1755;0;1.4085;1.9165;0;0;0;21.96;0.955;151.872975;136.6;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:50:59 PM;0.251163888888889;200;200;1;20;2.1975;0;0;-1;2.86;10;10;10;1;100;0;0;0;0;-0.1515;-0.1755;0;1.6885;1.9165;0;0;0;21.96;1.1275;151.797976;136.4;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:51:04 PM;0.252552777777778;200;200;1;20;2.159;0;0;-1;2.86;10;10;10;1;100;0;0;0;0;-0.1535;-0.1755;0;1.6435;1.9165;0;0;0;21.975;1.106;151.872975;136.4;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:51:09 PM;0.253944444444444;200;200;1;20;2.159;0;0;-1;2.86;10;10;10;1;100;0;0;0;0;-0.1535;-0.1755;0;1.6435;1.9165;0;0;0;21.975;1.106;151.872975;136.4;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:51:14 PM;0.255333333333333;200;200;1;20;2.113;0;0;-1;2.86;10;10;10;1;100;0;0;0;0;-0.154;-0.175;0;1.6135;1.9165;0;0;0;21.975;1.082;151.797976;136.4;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:51:19 PM;0.256725;200;200;1;20;2.0915;0;0;-1;-0.29;10;10;10;1;100;0;0;0;0;-0.1535;-0.1755;0;1.579;1.9165;0;0;0;21.99;1.072;151.797976;136.4;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:51:24 PM;0.258116666666667;200;200;1;20;1.9525;0;0;-1;-0.29;10;10;10;1;100;0;0;0;0;-0.154;-0.175;0;1.48;1.9165;0;0;0;22.005;1.0015;151.722977;136.4;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:51:29 PM;0.259505555555556;200;200;1;20;2.014;0;0;-1;-0.29;10;10;10;1;100;0;0;0;0;-0.1535;-0.175;0;1.5305;1.9165;0;0;0;22.005;1.033;151.797976;136.4;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:51:34 PM;0.260897222222222;200;200;1;20;1.8625;0;0;-1;-0.29;10;10;10;1;100;0;0;0;0;-0.154;-0.1755;0;1.4095;1.9165;0;0;0;22.02;0.9565;151.797976;136.4;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:51:39 PM;0.262288888888889;200;200;1;20;1.9215;0;0;-1;0;10;10;10;1;100;0;0;0;0;-0.154;-0.1755;0;1.4305;1.9165;0;0;0;22.035;0.987;151.572979;136.2;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:51:44 PM;0.263680555555556;200;200;1;20;1.793;0;0;-1;0;10;10;10;1;100;0;0;0;0;-0.1545;-0.175;0;1.359;1.9165;0;0;0;22.005;0.921;151.797976;53.4;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:51:49 PM;0.265069444444444;200;200;1;20;1.858;0;0;-1;0;10;10;10;1;100;0;0;0;0;-0.153;-0.1755;0;1.4015;1.9165;0;0;0;22.02;0.9555;151.797976;94;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:51:54 PM;0.266463888888889;200;200;1;20;1.9575;0;0;-1;0;10;10;10;1;100;0;0;0;0;-0.154;-0.1755;0;1.4765;1.9165;0;0;0;22.05;1.005;151.797976;147.5;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:51:59 PM;0.267855555555556;200;200;1;20;1.775;0;0;-1;0;10;10;10;1;100;0;0;0;0;-0.1545;-0.1755;0;1.3165;1.9165;0;0;0;22.065;0.913;151.797976;147.4;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:52:04 PM;0.269247222222222;200;200;1;20;1.8495;0;0;-1;0;10;10;10;1;100;0;0;0;0;-0.154;-0.175;0;1.375;1.9165;0;0;0;22.065;0.95;151.722977;147.3;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:52:09 PM;0.270636111111111;200;200;1;20;1.836;0;0;-1;0;10;10;10;1;100;0;0;0;0;-0.154;-0.175;0;1.3675;1.9165;0;0;0;22.08;0.9435;151.797976;147.3;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:52:14 PM;0.272027777777778;200;200;1;20;1.847;0;0;-1;0;10;10;10;1;100;0;0;0;0;-0.154;-0.1755;0;1.3675;1.9165;0;0;0;22.11;0.9495;151.722977;147.3;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:52:19 PM;0.273416666666667;200;200;1;20;1.898;0;0;-1;-0.29;10;10;10;1;100;0;0;0;0;-0.1535;-0.1755;0;1.447;1.9165;0;0;0;22.125;0.975;151.797976;147.3;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:52:24 PM;0.274808333333333;200;200;1;20;1.7375;0;0;-1;-0.29;10;10;10;1;100;0;0;0;0;-0.1545;-0.1755;0;1.295;1.9165;0;0;0;22.14;0.894;151.797976;166.6;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:52:29 PM;0.2762;200;200;1;20;1.839;0;0;-1;-0.29;10;10;10;1;100;0;0;0;0;-0.154;-0.1755;0;1.3845;1.9165;0;0;0;22.155;0.9455;151.797976;141.5;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:52:34 PM;0.277591666666667;200;200;1;20;1.839;0;0;-1;-0.29;10;10;10;1;100;0;0;0;0;-0.154;-0.1755;0;1.3845;1.9165;0;0;0;22.155;0.9455;151.797976;141.5;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:52:39 PM;0.278983333333333;200;200;1;20;1.747;0;0;-1;-0.29;10;10;10;1;100;0;0;0;0;-0.1545;-0.1755;0;1.2945;1.9165;0;0;0;22.14;0.8985;151.797976;141.7;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:52:44 PM;0.280377777777778;200;200;1;20;1.7855;0;0;-1;-0.57;10;10;10;1;100;0;0;0;0;-0.154;-0.176;0;1.34;1.9165;0;0;0;22.17;0.9185;151.797976;141.8;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:52:49 PM;0.281769444444444;200;200;1;20;1.788;0;0;-1;-0.57;10;10;10;1;100;0;0;0;0;-0.154;-0.1755;0;1.3265;1.9165;0;0;0;22.185;0.9195;151.572979;849.1;0;100;0
