BatchId;PDatTime;ProcessTime;AG2100;AG2100;AG2100;AG2100;DPRESS;DPRESS;DPRESS;DPRESS;F_PERM;P2500;P2500;P2500;P2500;P3000;P3000;P3000;P3000;P3000_T;PIR2600;PIR2700;PIRC2500;PIRC2500;PIRC2500;PIRC2500;QIR2000;QIR2100;TIR2100;TMP;WIR2700;WIRC2100;WIRC2100;WIRC2100;WIRC2100
;;Value;Value;Setpoint;Mode;Output;Value;Output;Mode;Setpoint;Value;Setpoint;Value;Output;Mode;Setpoint;Mode;Output;Value;Value;Value;Value;Output;Value;Setpoint;Mode;Value;Value;Value;Value;Value;Value;Output;Setpoint;Mode
;;hours;rpm;rpm;;%;bar;%;;bar;g/min;%;%;%;;%;;%;%;g;bar;bar;%;bar;bar;;x;ms/cm;°C;bar;g;g;%;g;

20250324 50E15 DN 570 DF1;3/24/2025 1:53:21 PM;0.954105555555556;200;200;1;20;2.2445;0;0;-1;10.57;12;12;12;1;0;2;0;0;0;0.3935;-0.176;0;2.27;1.9165;0;0;0;22.215;1.809;590.467127;148;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:53:26 PM;0.955494444444444;200;200;1;20;2.1715;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.409;-0.1755;0;2.2475;1.9165;0;0;0;22.23;1.785;591.517113;146.9;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:53:31 PM;0.956886111111111;200;200;1;20;2.268;0;0;-1;10.29;12;12;12;1;40;2;40;40;0;0.404;-0.176;0;2.288;1.9165;0;0;0;22.245;1.829;592.267103;146.1;60;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:53:36 PM;0.958280555555555;200;200;1;20;2.3405;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.414;-0.1755;0;2.3855;1.9165;0;0;0;22.215;1.8795;593.167091;149.8;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:53:41 PM;0.959672222222222;200;200;1;20;2.289;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.4085;-0.1755;0;2.3025;1.9165;0;0;0;22.215;1.845;593.99208;150.6;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:53:46 PM;0.961061111111111;200;200;1;20;2.276;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.401;-0.176;0;2.297;1.9165;0;0;0;22.23;1.827;595.117065;149.6;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:53:51 PM;0.96245;200;200;1;20;2.164;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.3975;-0.1755;0;2.1935;1.9165;0;0;0;22.245;1.774;595.867055;148.8;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:53:56 PM;0.963844444444444;200;200;1;20;2.3225;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.4025;-0.176;0;2.3395;1.9165;0;0;0;22.245;1.8545;596.767043;147.9;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:54:01 PM;0.965233333333333;200;200;1;20;2.435;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.425;-0.1745;0;2.471;1.9165;0;0;0;22.245;1.934;597.892028;146.9;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:54:06 PM;0.966627777777778;200;200;1;20;2.5365;0;0;-1;10.57;12;12;12;1;50;2;50;50;0;0.4145;-0.175;0;2.5405;1.9165;0;0;0;22.275;1.9695;598.717017;146;70;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:54:11 PM;0.968016666666667;200;200;1;20;2.217;0;0;-1;10.57;12;12;12;1;0;2;0;0;0;0.4085;-0.1755;0;2.2585;1.9165;0;0;0;22.275;1.809;599.692004;151.6;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:54:16 PM;0.969408333333333;200;200;1;20;2.361;0;0;-1;10.57;12;12;12;1;0;2;0;0;0;0.4055;-0.176;0;2.3705;1.9165;0;0;0;22.275;1.872;600.591992;152.9;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:54:21 PM;0.970802777777778;200;200;1;20;2.577;0;0;-1;10.57;12;12;12;1;0;2;0;0;0;0.403;-0.1755;0;2.5495;1.9165;0;0;0;22.29;1.9765;601.49198;152.1;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:54:26 PM;0.972197222222222;200;200;1;20;2.577;0;0;-1;10.57;12;12;12;1;0;2;0;0;0;0.403;-0.1755;0;2.5495;1.9165;0;0;0;22.29;1.9765;601.49198;152.1;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:54:31 PM;0.973588888888889;200;200;1;20;2.373;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.41;-0.1755;0;2.404;1.9165;0;0;0;22.305;1.888;602.316969;151.3;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:54:36 PM;0.974980555555556;200;200;1;20;2.3625;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.4045;-0.1755;0;2.352;1.9165;0;0;0;22.305;1.8735;603.366955;150.2;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:54:41 PM;0.976375;200;200;1;20;2.3325;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.4085;-0.1755;0;2.3685;1.9165;0;0;0;22.32;1.864;604.266943;149.4;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:54:46 PM;0.977766666666667;200;200;1;20;2.346;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.392;-0.176;0;2.37;1.9165;0;0;0;22.32;1.858;605.166931;148.6;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:54:51 PM;0.979158333333333;200;200;1;20;2.4205;0;0;-1;10.57;12;12;12;1;0;2;0;0;0;0.4075;-0.1755;0;2.427;1.9165;0;0;0;22.335;1.906;605.99192;147.7;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:54:56 PM;0.980547222222222;200;200;1;20;2.4175;0;0;-1;10.57;12;12;12;1;0;2;0;0;0;0.425;-0.175;0;2.451;1.9165;0;0;0;22.35;1.9255;606.966907;146.8;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:55:01 PM;0.981936111111111;200;200;1;20;2.2625;0;0;-1;10.57;12;12;12;1;70;2;70;70;0;0.4155;-0.175;0;2.322;1.9165;0;0;0;22.335;1.846;607.866895;145.5;100;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:55:06 PM;0.983330555555555;200;200;1;20;2.4355;0;0;-1;10.57;12;12;12;1;0;2;0;0;0;0.416;-0.1745;0;2.43;1.9165;0;0;0;22.365;1.9265;608.691884;153.3;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:55:11 PM;0.984719444444444;200;200;1;20;2.422;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.426;-0.175;0;2.485;1.9165;0;0;0;22.35;1.9315;609.816869;152.9;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:55:16 PM;0.986111111111111;200;200;1;20;2.3175;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.4265;-0.1745;0;2.38;1.9165;0;0;0;22.38;1.88;610.566859;152.1;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:55:21 PM;0.987505555555556;200;200;1;20;2.4725;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.403;-0.176;0;2.4475;1.9165;0;0;0;22.395;1.932;611.466847;151.3;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:55:26 PM;0.988894444444444;200;200;1;20;2.261;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.419;-0.175;0;2.283;1.9165;0;0;0;22.395;1.843;612.516833;150.3;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:55:31 PM;0.990286111111111;200;200;1;20;2.4235;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.39;-0.176;0;2.419;1.9165;0;0;0;22.425;1.8915;613.266823;149.4;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:55:36 PM;0.991677777777778;200;200;1;20;2.227;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.4065;-0.1755;0;2.282;1.9165;0;0;0;22.41;1.8115;614.316809;148.6;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:55:41 PM;0.993066666666667;200;200;1;20;2.3525;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.3985;-0.1755;0;2.3705;1.9165;0;0;0;22.41;1.8615;615.216797;147.6;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:55:46 PM;0.994455555555556;200;200;1;20;2.3205;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.4155;-0.1755;0;2.3655;1.9165;0;0;0;22.425;1.869;616.116785;146.8;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:55:51 PM;0.99585;200;200;1;20;2.241;0;0;-1;10.29;12;12;12;1;60;2;60;60;0;0.398;-0.176;0;2.2495;1.9165;0;0;0;22.44;1.815;616.866775;145.9;80;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:55:56 PM;0.997241666666667;200;200;1;20;2.241;0;0;-1;10.29;12;12;12;1;60;2;60;60;0;0.398;-0.176;0;2.2495;1.9165;0;0;0;22.44;1.815;616.866775;145.9;80;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:56:02 PM;0.998633333333333;200;200;1;20;2.4005;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.417;-0.1755;0;2.4325;1.9165;0;0;0;22.44;1.9115;617.99176;153.9;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:56:07 PM;1.000025;200;200;1;20;2.314;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.411;-0.1755;0;2.352;1.9165;0;0;0;22.455;1.8555;618.891748;153;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:56:12 PM;1.00141666666667;200;200;1;20;2.2715;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.418;-0.1755;0;2.3305;1.9165;0;0;0;22.47;1.852;619.716737;152.2;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:56:17 PM;1.00280833333333;200;200;1;20;2.2585;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.422;-0.175;0;2.3135;1.9165;0;0;0;22.47;1.8415;620.466727;151.4;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:56:22 PM;1.00420277777778;200;200;1;20;2.476;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.4;-0.176;0;2.4835;1.9165;0;0;0;22.485;1.9325;621.591712;150.4;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:56:27 PM;1.00559166666667;200;200;1;20;2.3335;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.4095;-0.1755;0;2.352;1.9165;0;0;0;22.47;1.8725;622.4917;149.6;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:56:32 PM;1.00698055555556;200;200;1;20;2.459;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.4195;-0.1755;0;2.4855;1.9165;0;0;0;22.47;1.9435;623.466687;148.8;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:56:37 PM;1.00837222222222;200;200;1;20;2.318;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.4015;-0.176;0;2.321;1.9165;0;0;0;22.5;1.845;624.366675;147.8;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:56:42 PM;1.00976388888889;200;200;1;20;2.315;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.3955;-0.177;0;2.34;1.9165;0;0;0;22.5;1.845;625.191664;146.9;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:56:47 PM;1.01115555555556;200;200;1;20;2.341;0;0;-1;10.29;12;12;12;1;40;2;40;40;0;0.4085;-0.1755;0;2.327;1.9165;0;0;0;22.485;1.8745;626.091652;146.1;60;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:56:52 PM;1.01255;200;200;1;20;2.445;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.397;-0.176;0;2.4325;1.9165;0;0;0;22.5;1.905;627.216637;152.7;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:56:57 PM;1.01393888888889;200;200;1;20;2.3415;0;0;-1;10.57;12;12;12;1;0;2;0;0;0;0.4265;-0.1755;0;2.398;1.9165;0;0;0;22.515;1.8965;627.966627;153;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:57:02 PM;1.01533055555556;200;200;1;20;2.254;0;0;-1;10.57;12;12;12;1;0;2;0;0;0;0.4125;-0.1755;0;2.273;1.9165;0;0;0;22.5;1.8355;628.866615;152.3;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:57:07 PM;1.016725;200;200;1;20;2.413;0;0;-1;10.57;12;12;12;1;0;2;0;0;0;0.416;-0.175;0;2.413;1.9165;0;0;0;22.53;1.9185;629.916601;151.2;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:57:12 PM;1.01811666666667;200;200;1;20;2.253;0;0;-1;10.57;12;12;12;1;0;2;0;0;0;0.391;-0.1765;0;2.2525;1.9165;0;0;0;22.53;1.8125;630.966587;150.4;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:57:17 PM;1.01950833333333;200;200;1;20;2.4545;0;0;-1;10.57;12;12;12;1;0;2;0;0;0;0.4065;-0.1755;0;2.441;1.9165;0;0;0;22.53;1.931;631.716577;149.6;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:57:22 PM;1.02089722222222;200;200;1;20;2.4545;0;0;-1;10.57;12;12;12;1;0;2;0;0;0;0.4065;-0.1755;0;2.441;1.9165;0;0;0;22.53;1.931;631.716577;149.6;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:57:27 PM;1.02229166666667;200;200;1;20;2.3995;0;0;-1;10.57;12;12;12;1;0;2;0;0;0;0.419;-0.1755;0;2.449;1.9165;0;0;0;22.56;1.909;632.766563;148.6;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:57:32 PM;1.02368333333333;200;200;1;20;2.256;0;0;-1;10.57;12;12;12;1;0;2;0;0;0;0.4235;-0.175;0;2.3375;1.9165;0;0;0;22.545;1.843;633.516553;147.7;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:57:37 PM;1.025075;200;200;1;20;2.3575;0;0;-1;10.57;12;12;12;1;0;2;0;0;0;0.421;-0.1755;0;2.4135;1.9165;0;0;0;22.56;1.896;634.416541;146.9;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:57:42 PM;1.02646666666667;200;200;1;20;2.4265;0;0;-1;9.71;12;12;12;1;50;2;50;50;0;0.4105;-0.176;0;2.397;1.9165;0;0;0;22.56;1.918;635.166531;146.1;60;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:57:47 PM;1.02785555555556;200;200;1;20;2.397;0;0;-1;9.71;12;12;12;1;0;2;0;0;0;0.422;-0.1755;0;2.4215;1.9165;0;0;0;22.575;1.915;636.291516;152.8;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:57:52 PM;1.02924444444444;200;200;1;20;2.3165;0;0;-1;9.71;12;12;12;1;0;2;0;0;0;0.4055;-0.1755;0;2.3395;1.9165;0;0;0;22.59;1.8565;637.191504;151.8;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:57:57 PM;1.03063611111111;200;200;1;20;2.3895;0;0;-1;9.71;12;12;12;1;0;2;0;0;0;0.4025;-0.1765;0;2.374;1.9165;0;0;0;22.56;1.8885;638.091492;151;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:58:02 PM;1.03203055555556;200;200;1;20;2.3045;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.4035;-0.1755;0;2.3325;1.9165;0;0;0;22.575;1.848;638.99148;150;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:58:07 PM;1.03342222222222;200;200;1;20;2.349;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.4195;-0.1755;0;2.3815;1.9165;0;0;0;22.575;1.8905;639.816469;149.3;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:58:12 PM;1.03481388888889;200;200;1;20;2.4805;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.4065;-0.176;0;2.461;1.9165;0;0;0;22.575;1.9395;640.791456;148.4;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:58:17 PM;1.03620555555556;200;200;1;20;2.3795;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.4225;-0.175;0;2.4055;1.9165;0;0;0;22.56;1.9045;641.766443;147.4;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:58:22 PM;1.03759722222222;200;200;1;20;2.6235;0;0;-1;10.57;12;12;12;1;0;2;0;0;0;0.4205;-0.1765;0;2.594;1.9165;0;0;0;22.545;2.034;642.666431;146.5;20;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:58:27 PM;1.03898888888889;200;200;1;20;2.4505;0;0;-1;10.57;12;12;12;1;40;2;40;40;0;0.4055;-0.176;0;2.444;1.9165;0;0;0;22.56;1.9265;643.49142;146.8;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:58:32 PM;1.04038055555556;200;200;1;20;2.302;0;0;-1;10.57;12;12;12;1;0;2;0;0;0;0.427;-0.175;0;2.344;1.9165;0;0;0;22.56;1.8685;644.616405;151.2;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:58:37 PM;1.04177222222222;200;200;1;20;2.368;0;0;-1;10.57;12;12;12;1;0;2;0;0;0;0.426;-0.1755;0;2.3915;1.9165;0;0;0;22.56;1.899;645.366395;150.3;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:58:42 PM;1.04316388888889;200;200;1;20;2.3435;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.4105;-0.176;0;2.3575;1.9165;0;0;0;22.53;1.879;646.416381;149.5;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:58:47 PM;1.04455555555556;200;200;1;20;2.425;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.4085;-0.176;0;2.409;1.9165;0;0;0;22.53;1.9075;647.316369;148.5;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:58:52 PM;1.04594722222222;200;200;1;20;2.425;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.4085;-0.176;0;2.409;1.9165;0;0;0;22.53;1.9075;647.316369;148.5;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:58:57 PM;1.04733888888889;200;200;1;20;2.5055;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.407;-0.1765;0;2.487;1.9165;0;0;0;22.515;1.9505;648.216357;147.7;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:59:02 PM;1.04873055555556;200;200;1;20;2.3255;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.4155;-0.1755;0;2.322;1.9165;0;0;0;22.515;1.875;648.966347;146.8;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:59:07 PM;1.05012222222222;200;200;1;20;2.3375;0;0;-1;10.29;12;12;12;1;70;2;70;70;0;0.4085;-0.1755;0;2.3425;1.9165;0;0;0;22.515;1.8725;649.866335;145.6;100;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:59:12 PM;1.05151111111111;200;200;1;20;2.2285;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.404;-0.176;0;2.244;1.9165;0;0;0;22.5;1.807;651.066319;154.3;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:59:17 PM;1.05290277777778;200;200;1;20;2.3165;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.41;-0.1755;0;2.387;1.9165;0;0;0;22.5;1.8565;651.816309;153.5;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:59:22 PM;1.05429166666667;200;200;1;20;2.4645;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.4105;-0.176;0;2.451;1.9165;0;0;0;22.47;1.932;652.716297;152.7;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:59:27 PM;1.05568333333333;200;200;1;20;2.372;0;0;-1;10.57;12;12;12;1;0;2;0;0;0;0.4045;-0.176;0;2.363;1.9165;0;0;0;22.47;1.8835;653.691284;151.7;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:59:32 PM;1.057075;200;200;1;20;2.381;0;0;-1;10.57;12;12;12;1;0;2;0;0;0;0.419;-0.1755;0;2.423;1.9165;0;0;0;22.47;1.91;654.591272;150.9;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:59:37 PM;1.05846666666667;200;200;1;20;2.358;0;0;-1;10.57;12;12;12;1;0;2;0;0;0;0.4095;-0.1755;0;2.3595;1.9165;0;0;0;22.47;1.8835;655.416261;150;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:59:42 PM;1.05985833333333;200;200;1;20;2.3145;0;0;-1;10.57;12;12;12;1;0;2;0;0;0;0.4115;-0.176;0;2.3605;1.9165;0;0;0;22.47;1.8615;656.391248;148.9;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:59:47 PM;1.06125;200;200;1;20;2.418;0;0;-1;10.57;12;12;12;1;0;2;0;0;0;0.414;-0.176;0;2.461;1.9165;0;0;0;22.455;1.9185;657.291236;148.2;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:59:52 PM;1.06263888888889;200;200;1;20;2.47;0;0;-1;10.57;12;12;12;1;0;2;0;0;0;0.354;-0.1765;0;2.431;1.9165;0;0;0;22.455;1.874;658.191224;147.3;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 1:59:57 PM;1.06403055555556;200;200;1;20;2.2985;0;0;-1;10.57;12;12;12;1;20;2;20;0;0;0.3525;-0.176;0;2.2885;1.9165;0;0;0;22.455;1.7835;659.091212;146.3;40;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:00:02 PM;1.06541944444444;200;200;1;20;2.549;0;0;-1;10.57;12;12;12;1;30;2;30;30;0;0.3705;-0.1755;0;2.4995;1.9165;0;0;0;22.44;1.929;659.9912;147.6;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:00:07 PM;1.06681111111111;200;200;1;20;2.3515;0;0;-1;9.71;12;12;12;1;0;2;0;0;0;0.3475;-0.1755;0;2.2855;1.9165;0;0;0;22.455;1.801;660.816189;153.2;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:00:12 PM;1.06820833333333;200;200;1;20;2.3975;0;0;-1;9.71;12;12;12;1;0;2;0;0;0;0.357;-0.1755;0;2.3445;1.9165;0;0;0;22.425;1.8375;661.716177;152.4;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:00:17 PM;1.0696;200;200;1;20;2.5065;0;0;-1;9.71;12;12;12;1;0;2;0;0;0;0.343;-0.176;0;2.432;1.9165;0;0;0;22.395;1.8735;662.691164;151.4;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:00:22 PM;1.07099166666667;200;200;1;20;2.5065;0;0;-1;9.71;12;12;12;1;0;2;0;0;0;0.343;-0.176;0;2.432;1.9165;0;0;0;22.395;1.8735;662.691164;151.4;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:00:27 PM;1.07238055555556;200;200;1;20;2.483;0;0;-1;9.71;12;12;12;1;0;2;0;0;0;0.3655;-0.175;0;2.4025;1.9165;0;0;0;22.41;1.894;663.516153;150.6;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:00:32 PM;1.07376944444444;200;200;1;20;2.451;0;0;-1;9.71;12;12;12;1;0;2;0;0;0;0.3455;-0.176;0;2.387;1.9165;0;0;0;22.395;1.8565;664.266143;149.8;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:00:37 PM;1.07516388888889;200;200;1;20;2.3775;0;0;-1;9.71;12;12;12;1;0;2;0;0;0;0.3425;-0.176;0;2.304;1.9165;0;0;0;22.38;1.815;665.316129;148.9;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:00:42 PM;1.07655555555556;200;200;1;20;2.458;0;0;-1;9.71;12;12;12;1;0;2;0;0;0;0.363;-0.1755;0;2.4105;1.9165;0;0;0;22.365;1.8735;666.216117;148.1;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:00:47 PM;1.07794722222222;200;200;1;20;2.5155;0;0;-1;9.71;12;12;12;1;0;2;0;0;0;0.3735;-0.175;0;2.482;1.9165;0;0;0;22.35;1.9115;666.891108;147.2;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:00:52 PM;1.07933888888889;200;200;1;20;2.347;0;0;-1;10.29;12;12;12;1;40;2;40;20;0;0.36;-0.175;0;2.3125;1.9165;0;0;0;22.35;1.8095;668.016093;146.2;50;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:00:57 PM;1.08073055555556;200;200;1;20;2.6265;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.366;-0.1755;0;2.552;1.9165;0;0;0;22.335;1.967;668.766083;149.1;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:01:02 PM;1.08211944444444;200;200;1;20;2.5345;0;0;-1;10.29;12;12;12;1;0;2;0;0;0;0.3715;-0.175;0;2.4655;1.9165;0;0;0;22.32;1.9265;669.666071;153.6;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:01:07 PM;1.08351111111111;200;200;1;20;2.382;0;0;-1;10;12;12;12;1;0;2;0;0;0;0.3735;-0.175;0;2.338;1.9165;0;0;0;22.32;1.8455;670.49106;152.6;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:01:12 PM;1.08490277777778;200;200;1;20;2.463;0;0;-1;10;12;12;12;1;0;2;0;0;0;0.3685;-0.175;0;2.4135;1.9165;0;0;0;22.29;1.8875;671.466047;151.8;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:01:17 PM;1.08629166666667;200;200;1;20;2.4425;0;0;-1;10;12;12;12;1;0;2;0;0;0;0.3565;-0.176;0;2.373;1.9165;0;0;0;22.29;1.8625;672.291036;151.1;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:01:22 PM;1.08768333333333;200;200;1;20;2.31;0;0;-1;10;12;12;12;1;0;2;0;0;0;0.373;-0.1755;0;2.3135;1.9165;0;0;0;22.29;1.813;673.191024;150;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:01:27 PM;1.08907222222222;200;200;1;20;2.6295;0;0;-1;10;12;12;12;1;0;2;0;0;0;0.3525;-0.176;0;2.581;1.9165;0;0;0;22.26;1.9485;674.091012;149.2;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:01:32 PM;1.09046388888889;200;200;1;20;2.5545;0;0;-1;10;12;12;12;1;0;2;0;0;0;0.364;-0.176;0;2.465;1.9165;0;0;0;22.275;1.9215;674.916001;148.3;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:01:37 PM;1.09185555555556;200;200;1;20;2.5275;0;0;-1;10;12;12;12;1;0;2;0;0;0;0.3625;-0.1755;0;2.4525;1.9165;0;0;0;22.245;1.91;675.815989;147.5;0;146.7;1
